Group,Name,Category,Description,ID Tag,Price,Weight,Width,Length,Height,Last inventory date,Expiry Date,Purchase date,Quantity unit,Stock Shortage,Default quantity,Storage 1,Quantity 1,Storage 2,Quantity 2,Storage 3,Quantity 3,Storage 4,Quantity 4,Storage 5,Quantity 5,Supplier 1,Supplier 1 price,Supplier 2,Supplier 2 price,Supplier 3,Supplier 3 price,Supplier 4,Supplier 4 price,Supplier 5,Supplier 5 price,Group property 1,Group property 2,Group property 3,Group property 4,Group property 5,Group property 6,Group property 7,Group property 8,Group property 9,Group property 10,Optimal Quantity,Category (full path),
Sample Group,STRW5753,TRANSISTOR,,20160229,10,,,,,,,,,1,24,B3A4,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STRW6052S,TRANSISTOR,,20160229,20,,,,,,,,,1,2,B3A4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STRW6053S,TRANSISTOR,,20160229,24,,,,,,,,,1,2,B3A4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STRW6252,TRANSISTOR,,20160229,12,,,,,,,,,1,4,B3A5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STRW6253,TRANSISTOR,,20160229,12,,,,,,,,,1,2,B3A5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STRW6553,TRANSISTOR,,20160229,12,,,,,,,,,1,24,B3A5,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STRW6554,TRANSISTOR,,20160229,12,,,,,,,,,1,1,B3A5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STRW6556,TRANSISTOR,,20160229,12,,,,,,,,,1,5,B3A6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STRW6653,TRANSISTOR,,20160229,12,,,,,,,,,1,7,B3A6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STRW6654,TRANSISTOR,,20160229,12,,,,,,,,,1,7,B3A6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STRW6735,TRANSISTOR,,20160229,10,,,,,,,,,1,3,B3A6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STRW6750,TRANSISTOR,,20160229,14,,,,,,,,,1,2,B3A6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STRW6753,TRANSISTOR,,20160229,12,,,,,,,,,1,1,B3A7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STRW6754,TRANSISTOR,,20160229,10,,,,,,,,,1,5,B3A7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STRW6756,TRANSISTOR,,20160229,18,,,,,,,,,1,0,B3A7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STRW6852,TRANSISTOR,,20160229,20,,,,,,,,,1,2,B3A7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STRX6556,TRANSISTOR,,20160229,24,,,,,,,,,1,1,B2B14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STRX6750,TRANSISTOR,,20160229,28,,,,,,,,,1,6,B2B14,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STRX6756,TRANSISTOR,,20160229,30,,,,,,,,,1,1,B2B14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STRX6757,TRANSISTOR,,20160229,26,,,,,,,,,1,1,B2B14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STRX6759,TRANSISTOR,,20160229,24,,,,,,,,,1,3,B2B15,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STRX6768,TRANSISTOR,,20160229,28,,,,,,,,,1,1,B2B15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STRX6769,TRANSISTOR,,20160229,36,,,,,,,,,1,2,B2B15,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STRY6763,TRANSISTOR,,20160229,26,,,,,,,,,1,3,B2B15,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STRZ2152,TRANSISTOR,,20160229,34,,,,,,,,,1,2,B3A8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STRZ2757,TRANSISTOR,,20160229,30,,,,,,,,,1,3,B3A8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STV5109,TRANSISTOR,,20160229,15,,,,,,,,,1,7,A2B27,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STV8131,TRANSISTOR,,20160229,6,,,,,,,,,1,16,A2B26,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STV8172,TRANSISTOR,,20160229,6,,,,,,,,,1,3,A2B26,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STV9302,TRANSISTOR,,20160229,6,,,,,,,,,1,5,A2B26,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STV9325,TRANSISTOR,=3B47657,20160229,10,,,,,,,,,1,1,A2B26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STV9326,TRANSISTOR,,20160229,10,,,,,,,,,1,2,A2B25,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STV9378,TRANSISTOR,,20160229,14,,,,,,,,,1,2,A2B25,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STV9379,TRANSISTOR,,20160229,16,,,,,,,,,1,4,A2B25,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,STV9381,TRANSISTOR,,20160229,25,,,,,,,,,1,1,A2B25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA1201,TRANSISTOR,,20160229,30,,,,,,,,,1,2,A2B28,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA1282,TRANSISTOR,,20160229,20,,,,,,,,,1,2,A2B28,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA2008,TRANSISTOR,,20160229,5,,,,,,,,,1,2,A2B28,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA2057,TRANSISTOR,,20160229,18,,,,,,,,,1,1,A2B28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA2058,TRANSISTOR,,20160229,15,,,,,,,,,1,1,A2B28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA2068,TRANSISTOR,,20160229,7,,,,,,,,,1,3,A2B28,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA2092,TRANSISTOR,,20160229,10,,,,,,,,,1,2,A2B29,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA6668,TRANSISTOR,,20160229,4,,,,,,,,,1,0,A2B29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA7063,TRANSISTOR,,20160229,4,,,,,,,,,1,3,A2B29,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA7070,TRANSISTOR,,20160229,5,,,,,,,,,1,2,A2B29,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA7072,TRANSISTOR,,20160229,5,,,,,,,,,1,2,A2B29,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA7108,TRANSISTOR,,20160229,8,,,,,,,,,1,1,A2B29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA7120,TRANSISTOR,,20160229,6,,,,,,,,,1,1,A2B29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA7124,TRANSISTOR,,20160229,3.5,,,,,,,,,1,2,A2B29,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA7130,TRANSISTOR,,20160229,3,,,,,,,,,1,4,A2C1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA7136,TRANSISTOR,,20160229,3,,,,,,,,,1,1,A2C1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA7140,TRANSISTOR,,20160229,4,,,,,,,,,1,2,A2C1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA7176,TRANSISTOR,,20160229,5,,,,,,,,,1,2,A2C1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA7184,TRANSISTOR,,20160229,20,,,,,,,,,1,1,A2C1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA7203,TRANSISTOR,,20160229,10,,,,,,,,,1,2,A2C1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA7205,TRANSISTOR,,20160229,8,,,,,,,,,1,7,A2C1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA7209,TRANSISTOR,,20160229,8,,,,,,,,,1,2,A2C1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA7217,TRANSISTOR,,20160229,4,,,,,,,,,1,11,A2C2,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA7222,TRANSISTOR,,20160229,5,,,,,,,,,1,3,A2C2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA7223,TRANSISTOR,,20160229,7,,,,,,,,,1,2,A2C2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA7225,TRANSISTOR,,20160229,10,,,,,,,,,1,1,A2C2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA7230,TRANSISTOR,,20160229,6,,,,,,,,,1,2,A2C2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA7232,TRANSISTOR,,20160229,6,,,,,,,,,1,1,A2C2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA7233,TRANSISTOR,,20160229,6,,,,,,,,,1,2,A2C2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA7237,TRANSISTOR,,20160229,10,,,,,,,,,1,1,A2C2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA7240,TRANSISTOR,,20160229,14,,,,,,,,,1,2,A2C2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA7242,TRANSISTOR,,20160229,7,,,,,,,,,1,2,A2C3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA7250,TRANSISTOR,,20160229,20,,,,,,,,,1,3,A2C3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA7256,TRANSISTOR,,20160229,5,,,,,,,,,1,2,A2C3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA7267,TRANSISTOR,,20160229,18,,,,,,,,,1,2,A2C3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA7270,TRANSISTOR,,20160229,8,,,,,,,,,1,0,A2C3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA7271,TRANSISTOR,,20160229,8,,,,,,,,,1,3,A2C3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA7274,TRANSISTOR,,20160229,18,,,,,,,,,1,1,A2C3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA7282,TRANSISTOR,,20160229,7,,,,,,,,,1,9,A2C3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA7283,TRANSISTOR,,20160229,6,,,,,,,,,1,2,A2C4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA7291,TRANSISTOR,,20160229,5,,,,,,,,,1,4,A2C4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA7291S,TRANSISTOR,,20160229,5,,,,,,,,,1,3,A2C4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA7299,TRANSISTOR,,20160229,10,,,,,,,,,1,5,A2C4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA7303,TRANSISTOR,,20160229,4,,,,,,,,,1,6,A2C4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA7317,TRANSISTOR,,20160229,,,,,,,,,,1,1,A2C5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA7318,TRANSISTOR,,20160229,4,,,,,,,,,1,8,A2C4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA7323,TRANSISTOR,,20160229,4,,,,,,,,,1,6,A2C4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA7325,TRANSISTOR,,20160229,3,,,,,,,,,1,4,A2C4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA7335,TRANSISTOR,,20160229,3.5,,,,,,,,,1,3,A2C5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA7336,TRANSISTOR,,20160229,5,,,,,,,,,1,3,A2C5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA7343,TRANSISTOR,,20160229,3,,,,,,,,,1,3,A2C5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA7358,TRANSISTOR,,20160229,3,,,,,,,,,1,11,A2C5,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA7368,TRANSISTOR,,20160229,3.5,,,,,,,,,1,2,A2C5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA7376,TRANSISTOR,,20160229,3.5,,,,,,,,,1,6,A2C5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA7604,TRANSISTOR,,20160229,5,,,,,,,,,1,1,A2C6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA7607,TRANSISTOR,,20160229,5,,,,,,,,,1,8,A2C6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA7609,TRANSISTOR,,20160229,5,,,,,,,,,1,17,A2C6,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA7611,TRANSISTOR,,20160229,5,,,,,,,,,1,6,A2C6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA7612AP,TRANSISTOR,,20160229,7,,,,,,,,,1,1,A2C6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA7614,TRANSISTOR,,20160229,13,,,,,,,,,1,4,A2C6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA7628,TRANSISTOR,,20160229,5,,,,,,,,,1,3,A2C7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA7629,TRANSISTOR,,20160229,8,,,,,,,,,1,7,A2C7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA7630,TRANSISTOR,,20160229,8,,,,,,,,,1,1,A2C7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA7634,TRANSISTOR,,20160229,30,,,,,,,,,1,2,A2C7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA7640,TRANSISTOR,,20160229,4,,,,,,,,,1,10,A2C7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA7644,TRANSISTOR,,20160229,25,,,,,,,,,1,3,A2C7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA7668,TRANSISTOR,,20160229,,,,,,,,,,1,6,A2C7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA7676,TRANSISTOR,,20160229,9,,,,,,,,,1,2,A2C7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA7680,TRANSISTOR,,20160229,12,,,,,,,,,1,1,A2C8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA7738,TRANSISTOR,,20160229,7,,,,,,,,,1,4,A2C8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA7769,TRANSISTOR,,20160229,4,,,,,,,,,1,5,A2C8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA7778,TRANSISTOR,,20160229,13,,,,,,,,,1,2,A2C8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA7784,TRANSISTOR,,20160229,5,,,,,,,,,1,5,A2C8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA8102,TRANSISTOR,,20160229,5,,,,,,,,,1,6,A2C9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA8110,TRANSISTOR,,20160229,,,,,,,,,,1,2,A2C9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA8119,TRANSISTOR,,20160229,7,,,,,,,,,1,1,A2C9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA8122AF,TRANSISTOR,,20160229,8,,,,,,,,,1,1,A2C9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA8122P,TRANSISTOR,,20160229,5,,,,,,,,,1,8,A2C9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA8127,TRANSISTOR,,20160229,5,,,,,,,,,1,13,A2C9,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA8132,TRANSISTOR,,20160229,,,,,,,,,,1,2,A2C9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA8142,TRANSISTOR,,20160229,5,,,,,,,,,1,2,A2C9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA8148,TRANSISTOR,,20160229,7,,,,,,,,,1,5,A2C10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA8164,TRANSISTOR,,20160229,5,,,,,,,,,1,4,A2C10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA8167,TRANSISTOR,,20160229,7,,,,,,,,,1,3,A2C10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA8176,TRANSISTOR,,20160229,7,,,,,,,,,1,6,A2C10,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA8184,TRANSISTOR,,20160229,15,,,,,,,,,1,5,A2C10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA8189N,TRANSISTOR,,20160229,7,,,,,,,,,1,3,A2C10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA8200,TRANSISTOR,,20160229,10,,,,,,,,,1,1,A2C10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA8205,TRANSISTOR,,20160229,12,,,,,,,,,1,3,A2C10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA8207,TRANSISTOR,,20160229,7,,,,,,,,,1,3,A2C11,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA8210,TRANSISTOR,,20160229,12,,,,,,,,,1,7,A2C11,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA8211HQ,TRANSISTOR,,20160229,17,,,,,,,,,1,1,A2C11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA8213K,TRANSISTOR,,20160229,6,,,,,,,,,1,1,A2C11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA8215,TRANSISTOR,,20160229,12,,,,,,,,,1,2,A2C11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA8216H,TRANSISTOR,,20160229,8,,,,,,,,,1,7,A2C12,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA8217,TRANSISTOR,,20160229,5,,,,,,,,,1,4,A2C12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA8218,TRANSISTOR,,20160229,12,,,,,,,,,1,3,A2C12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA8220AH,TRANSISTOR,,20160229,20,,,,,,,,,1,2,A2C12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA8221,TRANSISTOR,,20160229,20,,,,,,,,,1,2,A2C12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA8223,TRANSISTOR,,20160229,10,,,,,,,,,1,3,A2C12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA8227,TRANSISTOR,,20160229,4,,,,,,,,,1,3,A2C13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA8229,TRANSISTOR,,20160229,10,,,,,,,,,1,1,A2C13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA8232,TRANSISTOR,,20160229,20,,,,,,,,,1,4,A2C13,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA8238,TRANSISTOR,,20160229,10,,,,,,,,,1,1,A2C13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA8251,TRANSISTOR,,20160229,15,,,,,,,,,1,1,A2C13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA8255,TRANSISTOR,,20160229,35,,,,,,,,,1,1,A2C14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA8259,TRANSISTOR,,20160229,35,,,,,,,,,1,5,A2C14,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA8263,TRANSISTOR,,20160229,35,,,,,,,,,1,1,A2C14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA8264HR,TRANSISTOR,,20160229,25,,,,,,,,,1,4,A2C14,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA8276,TRANSISTOR,,20160229,28,,,,,,,,,1,1,A2C14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA8403,TRANSISTOR,,20160229,7,,,,,,,,,1,8,A2C15,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA8410,TRANSISTOR,,20160229,9,,,,,,,,,1,2,A2C15,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA8427,TRANSISTOR,,20160229,7,,,,,,,,,1,0,A2C15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA8432,TRANSISTOR,,20160229,10,,,,,,,,,1,2,A2C15,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA8601BN,TRANSISTOR,,20160229,18,,,,,,,,,1,2,A2C15,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA8659,TRANSISTOR,,20160229,50,,,,,,,,,1,2,A2C16,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA8680,TRANSISTOR,,20160229,20,,,,,,,,,1,3,A2C16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA8690,TRANSISTOR,,20160229,24,,,,,,,,,1,2,A2C16,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA8725,TRANSISTOR,,20160229,45,,,,,,,,,1,2,A2C17,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA8745,TRANSISTOR,,20160229,30,,,,,,,,,1,2,A2C17,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA8801AN,TRANSISTOR,,20160229,16,,,,,,,,,1,6,A2C17,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA8801N,TRANSISTOR,,20160229,12,,,,,,,,,1,2,A2C17,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TA8825,TRANSISTOR,,20160229,35,,,,,,,,,1,1,A2C17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TAS5142,TRANSISTOR,,20160229,36,,,,,,,,,1,2,A2C19,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,TAS5342,TRANSISTOR,,20160229,25,,,,,,,,,1,1,A2C19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
